Time,PolarN,PolarS,AxialDP,EqDP
1996-09-07T08:00:00.000,4.305,-5.193,2.712,0.423
1996-09-07T16:00:00.000,4.308,-5.195,2.689,0.421
1996-09-08T00:00:00.000,4.271,-5.195,2.690,0.386
1996-09-08T08:00:00.000,4.278,-5.193,2.705,0.377
1996-09-08T16:00:00.000,4.292,-5.201,2.705,0.381
1996-09-09T00:00:00.000,4.296,-5.221,2.727,0.363
1996-09-09T08:00:00.000,4.303,-5.225,2.729,0.350
1996-09-09T16:00:00.000,4.304,-5.220,2.724,0.334
1996-09-10T00:00:00.000,4.304,-5.214,2.721,0.303
1996-09-10T08:00:00.000,4.310,-5.209,2.723,0.307
1996-09-10T16:00:00.000,4.311,-5.211,2.720,0.319
1996-09-11T00:00:00.000,4.326,-5.209,2.731,0.334
1996-09-11T08:00:00.000,4.357,-5.205,2.730,0.327
1996-09-11T16:00:00.000,4.354,-5.207,2.719,0.323
1996-09-12T00:00:00.000,4.357,-5.218,2.709,0.378
1996-09-12T08:00:00.000,4.365,-5.217,2.736,0.399
1996-09-12T16:00:00.000,4.328,-5.223,2.740,0.397
1996-09-13T00:00:00.000,4.344,-5.230,2.750,0.419
1996-09-13T08:00:00.000,4.355,-5.236,2.756,0.440
1996-09-13T16:00:00.000,4.356,-5.245,2.756,0.474
1996-09-14T00:00:00.000,4.355,-5.253,2.758,0.479
1996-09-14T08:00:00.000,4.358,-5.259,2.777,0.522
1996-09-14T16:00:00.000,4.348,-5.269,2.775,0.541
1996-09-15T00:00:00.000,4.341,-5.275,2.772,0.543
1996-09-15T08:00:00.000,4.340,-5.278,2.778,0.533
1996-09-15T16:00:00.000,4.343,-5.287,2.773,0.543
1996-09-16T00:00:00.000,4.345,-5.277,2.779,0.526
1996-09-16T08:00:00.000,4.343,-5.290,2.778,0.462
1996-09-16T16:00:00.000,4.350,-5.295,2.784,0.429
1996-09-17T00:00:00.000,4.329,-5.297,2.771,0.363
1996-09-17T08:00:00.000,4.329,-5.296,2.788,0.337
1996-09-17T16:00:00.000,4.316,-5.296,2.778,0.336
1996-09-18T00:00:00.000,4.312,-5.310,2.772,0.369
1996-09-18T08:00:00.000,4.329,-5.309,2.778,0.355
1996-09-18T16:00:00.000,4.328,-5.322,2.765,0.378
1996-09-19T00:00:00.000,4.333,-5.331,2.765,0.390
1996-09-19T08:00:00.000,4.319,-5.334,2.757,0.392
1996-09-19T16:00:00.000,4.317,-5.334,2.752,0.378
1996-09-20T00:00:00.000,4.306,-5.341,2.741,0.396
1996-09-20T08:00:00.000,4.301,-5.362,2.735,0.415
1996-09-20T16:00:00.000,4.288,-5.386,2.752,0.464
1996-09-21T00:00:00.000,4.296,-5.399,2.741,0.489
1996-09-21T08:00:00.000,4.297,-5.408,2.769,0.486
1996-09-21T16:00:00.000,4.268,-5.426,2.744,0.547
1996-09-22T00:00:00.000,4.269,-5.432,2.744,0.547
1996-09-22T08:00:00.000,4.264,-5.431,2.760,0.547
1996-09-22T16:00:00.000,4.253,-5.427,2.739,0.531
1996-09-23T00:00:00.000,4.259,-5.430,2.719,0.504
1996-09-23T08:00:00.000,4.259,-5.429,2.715,0.502
1996-09-23T16:00:00.000,4.254,-5.427,2.698,0.537
1996-09-24T00:00:00.000,4.251,-5.418,2.709,0.520
1996-09-24T08:00:00.000,4.241,-5.424,2.698,0.521
1996-09-24T16:00:00.000,4.243,-5.427,2.693,0.512
1996-09-25T00:00:00.000,4.238,-5.429,2.691,0.522
1996-09-25T08:00:00.000,4.246,-5.432,2.705,0.509
1996-09-25T16:00:00.000,4.242,-5.438,2.708,0.501
1996-09-26T00:00:00.000,4.256,-5.434,2.715,0.465
1996-09-26T08:00:00.000,4.256,-5.432,2.708,0.495
1996-09-26T16:00:00.000,4.258,-5.429,2.710,0.503
1996-09-27T00:00:00.000,4.276,-5.428,2.727,0.498
1996-09-27T08:00:00.000,4.278,-5.432,2.707,0.522
1996-09-27T16:00:00.000,4.278,-5.439,2.709,0.533
1996-09-28T00:00:00.000,4.281,-5.438,2.722,0.551
1996-09-28T08:00:00.000,4.295,-5.438,2.713,0.569
1996-09-28T16:00:00.000,4.299,-5.434,2.711,0.558
1996-09-29T00:00:00.000,4.326,-5.432,2.719,0.555
1996-09-29T08:00:00.000,4.333,-5.425,2.720,0.525
1996-09-29T16:00:00.000,4.344,-5.416,2.716,0.465
1996-09-30T00:00:00.000,4.358,-5.419,2.722,0.371
1996-09-30T08:00:00.000,4.341,-5.431,2.720,0.325
1996-09-30T16:00:00.000,4.316,-5.438,2.706,0.280
1996-10-01T00:00:00.000,4.312,-5.431,2.701,0.289
1996-10-01T08:00:00.000,4.308,-5.433,2.703,0.295
1996-10-01T16:00:00.000,4.304,-5.437,2.712,0.266
1996-10-02T00:00:00.000,4.290,-5.446,2.701,0.206
1996-10-02T08:00:00.000,4.268,-5.447,2.696,0.166
1996-10-02T16:00:00.000,4.252,-5.450,2.703,0.138
1996-10-03T00:00:00.000,4.257,-5.453,2.711,0.108
1996-10-03T08:00:00.000,4.243,-5.441,2.692,0.106
1996-10-03T16:00:00.000,4.250,-5.431,2.696,0.107
1996-10-04T00:00:00.000,4.242,-5.428,2.683,0.081
1996-10-04T08:00:00.000,4.250,-5.429,2.678,0.082
1996-10-04T16:00:00.000,4.259,-5.432,2.690,0.091
1996-10-05T00:00:00.000,4.238,-5.438,2.688,0.065
1996-10-05T08:00:00.000,4.227,-5.434,2.676,0.069
1996-10-05T16:00:00.000,4.216,-5.441,2.677,0.078
1996-10-06T00:00:00.000,4.223,-5.450,2.679,0.113
1996-10-06T08:00:00.000,4.229,-5.454,2.686,0.156
1996-10-06T16:00:00.000,4.234,-5.449,2.694,0.219
1996-10-07T00:00:00.000,4.231,-5.446,2.701,0.236
1996-10-07T08:00:00.000,4.242,-5.444,2.710,0.266
1996-10-07T16:00:00.000,4.264,-5.441,2.707,0.255
1996-10-08T00:00:00.000,4.268,-5.444,2.710,0.273
1996-10-08T08:00:00.000,4.284,-5.436,2.700,0.273
1996-10-08T16:00:00.000,4.290,-5.433,2.701,0.274
1996-10-09T00:00:00.000,4.283,-5.427,2.692,0.261
1996-10-09T08:00:00.000,4.304,-5.427,2.703,0.282
1996-10-09T16:00:00.000,4.298,-5.427,2.696,0.297
1996-10-10T00:00:00.000,4.304,-5.427,2.711,0.340
1996-10-10T08:00:00.000,4.284,-5.422,2.699,0.347
1996-10-10T16:00:00.000,4.280,-5.419,2.697,0.367
1996-10-11T00:00:00.000,4.289,-5.424,2.706,0.377
1996-10-11T08:00:00.000,4.285,-5.428,2.707,0.395
1996-10-11T16:00:00.000,4.291,-5.434,2.714,0.417
1996-10-12T00:00:00.000,4.271,-5.439,2.694,0.435
1996-10-12T08:00:00.000,4.274,-5.440,2.719,0.433
1996-10-12T16:00:00.000,4.257,-5.444,2.711,0.446
1996-10-13T00:00:00.000,4.249,-5.452,2.709,0.448
1996-10-13T08:00:00.000,4.260,-5.477,2.722,0.426
1996-10-13T16:00:00.000,4.269,-5.484,2.729,0.416
1996-10-14T00:00:00.000,4.245,-5.484,2.709,0.391
1996-10-14T08:00:00.000,4.264,-5.498,2.746,0.416
1996-10-14T16:00:00.000,4.246,-5.507,2.739,0.432
1996-10-15T00:00:00.000,4.260,-5.511,2.745,0.437
1996-10-15T08:00:00.000,4.250,-5.507,2.733,0.464
1996-10-15T16:00:00.000,4.237,-5.517,2.737,0.498
1996-10-16T00:00:00.000,4.250,-5.526,2.741,0.511
1996-10-16T08:00:00.000,4.246,-5.525,2.725,0.518
1996-10-16T16:00:00.000,4.237,-5.518,2.724,0.522
1996-10-17T00:00:00.000,4.213,-5.527,2.710,0.542
1996-10-17T08:00:00.000,4.209,-5.534,2.714,0.549
1996-10-17T16:00:00.000,4.192,-5.539,2.701,0.557
1996-10-18T00:00:00.000,4.189,-5.541,2.702,0.584
1996-10-18T08:00:00.000,4.188,-5.540,2.698,0.624
1996-10-18T16:00:00.000,4.195,-5.539,2.706,0.645
1996-10-19T00:00:00.000,4.192,-5.547,2.712,0.659
1996-10-19T08:00:00.000,4.203,-5.546,2.732,0.671
1996-10-19T16:00:00.000,4.206,-5.547,2.716,0.676
1996-10-20T00:00:00.000,4.209,-5.553,2.719,0.685
1996-10-20T08:00:00.000,4.216,-5.553,2.732,0.668
1996-10-20T16:00:00.000,4.221,-5.556,2.721,0.663
1996-10-21T00:00:00.000,4.220,-5.569,2.726,0.671
1996-10-21T08:00:00.000,4.238,-5.582,2.724,0.628
1996-10-21T16:00:00.000,4.245,-5.581,2.725,0.607
1996-10-22T00:00:00.000,4.261,-5.575,2.718,0.593
1996-10-22T08:00:00.000,4.278,-5.565,2.733,0.583
1996-10-22T16:00:00.000,4.296,-5.559,2.738,0.559
1996-10-23T00:00:00.000,4.290,-5.559,2.738,0.571
1996-10-23T08:00:00.000,4.279,-5.571,2.741,0.579
1996-10-23T16:00:00.000,4.301,-5.566,2.748,0.545
1996-10-24T00:00:00.000,4.310,-5.564,2.760,0.529
1996-10-24T08:00:00.000,4.325,-5.563,2.749,0.519
1996-10-24T16:00:00.000,4.319,-5.563,2.752,0.508
1996-10-25T00:00:00.000,4.319,-5.568,2.753,0.505
1996-10-25T08:00:00.000,4.343,-5.573,2.746,0.494
1996-10-25T16:00:00.000,4.353,-5.572,2.742,0.482
1996-10-26T00:00:00.000,4.373,-5.570,2.762,0.459
1996-10-26T08:00:00.000,4.365,-5.570,2.760,0.461
1996-10-26T16:00:00.000,4.358,-5.561,2.749,0.446
1996-10-27T00:00:00.000,4.362,-5.546,2.729,0.439
1996-10-27T08:00:00.000,4.372,-5.542,2.742,0.436
1996-10-27T16:00:00.000,4.385,-5.541,2.750,0.440
1996-10-28T00:00:00.000,4.403,-5.544,2.772,0.437
1996-10-28T08:00:00.000,4.393,-5.554,2.759,0.440
1996-10-28T16:00:00.000,4.365,-5.558,2.737,0.448
1996-10-29T00:00:00.000,4.344,-5.553,2.755,0.461
1996-10-29T08:00:00.000,4.345,-5.567,2.756,0.453
1996-10-29T16:00:00.000,4.343,-5.575,2.757,0.473
1996-10-30T00:00:00.000,4.352,-5.564,2.750,0.472
1996-10-30T08:00:00.000,4.342,-5.568,2.754,0.416
1996-10-30T16:00:00.000,4.340,-5.569,2.762,0.392
1996-10-31T00:00:00.000,4.334,-5.576,2.751,0.392
1996-10-31T08:00:00.000,4.344,-5.584,2.756,0.404
1996-10-31T16:00:00.000,4.346,-5.586,2.768,0.401
1996-11-01T00:00:00.000,4.342,-5.578,2.759,0.383
1996-11-01T08:00:00.000,4.338,-5.580,2.762,0.378
1996-11-01T16:00:00.000,4.357,-5.578,2.760,0.401
1996-11-02T00:00:00.000,4.340,-5.591,2.771,0.407
1996-11-02T08:00:00.000,4.325,-5.591,2.753,0.411
1996-11-02T16:00:00.000,4.318,-5.599,2.749,0.411
1996-11-03T00:00:00.000,4.330,-5.599,2.770,0.401
1996-11-03T08:00:00.000,4.313,-5.598,2.749,0.373
1996-11-03T16:00:00.000,4.299,-5.606,2.748,0.347
1996-11-04T00:00:00.000,4.293,-5.605,2.739,0.327
1996-11-04T08:00:00.000,4.290,-5.599,2.738,0.316
1996-11-04T16:00:00.000,4.278,-5.602,2.735,0.283
1996-11-05T00:00:00.000,4.279,-5.609,2.725,0.262
1996-11-05T08:00:00.000,4.275,-5.627,2.726,0.254
1996-11-05T16:00:00.000,4.279,-5.638,2.728,0.229
1996-11-06T00:00:00.000,4.285,-5.639,2.729,0.217
1996-11-06T08:00:00.000,4.279,-5.650,2.727,0.255
1996-11-06T16:00:00.000,4.276,-5.657,2.729,0.233
1996-11-07T00:00:00.000,4.285,-5.653,2.735,0.223
1996-11-07T08:00:00.000,4.297,-5.656,2.737,0.227
1996-11-07T16:00:00.000,4.319,-5.646,2.739,0.217
1996-11-08T00:00:00.000,4.321,-5.633,2.755,0.252
1996-11-08T08:00:00.000,4.322,-5.626,2.747,0.283
1996-11-08T16:00:00.000,4.317,-5.629,2.749,0.312
1996-11-09T00:00:00.000,4.328,-5.621,2.755,0.325
1996-11-09T08:00:00.000,4.318,-5.622,2.747,0.292
1996-11-09T16:00:00.000,4.327,-5.618,2.748,0.281
1996-11-10T00:00:00.000,4.334,-5.619,2.753,0.281
1996-11-10T08:00:00.000,4.326,-5.622,2.743,0.282
1996-11-10T16:00:00.000,4.327,-5.624,2.750,0.280
1996-11-11T00:00:00.000,4.338,-5.621,2.746,0.317
1996-11-11T08:00:00.000,4.330,-5.619,2.743,0.371
1996-11-11T16:00:00.000,4.324,-5.617,2.730,0.373
1996-11-12T00:00:00.000,4.338,-5.594,2.745,0.360
1996-11-12T08:00:00.000,4.337,-5.596,2.741,0.348
1996-11-12T16:00:00.000,4.337,-5.596,2.752,0.378
1996-11-13T00:00:00.000,4.321,-5.592,2.724,0.398
1996-11-13T08:00:00.000,4.321,-5.591,2.724,0.396
1996-11-13T16:00:00.000,4.306,-5.604,2.732,0.405
1996-11-14T00:00:00.000,4.291,-5.615,2.722,0.399
1996-11-14T08:00:00.000,4.282,-5.610,2.724,0.394
1996-11-14T16:00:00.000,4.285,-5.613,2.717,0.410
1996-11-15T00:00:00.000,4.293,-5.624,2.728,0.406
1996-11-15T08:00:00.000,4.297,-5.617,2.725,0.395
1996-11-15T16:00:00.000,4.299,-5.616,2.706,0.398
1996-11-16T00:00:00.000,4.314,-5.607,2.711,0.374
1996-11-16T08:00:00.000,4.307,-5.605,2.701,0.364
1996-11-16T16:00:00.000,4.311,-5.601,2.708,0.365
1996-11-17T00:00:00.000,4.315,-5.604,2.714,0.361
1996-11-17T08:00:00.000,4.315,-5.604,2.721,0.336
1996-11-17T16:00:00.000,4.315,-5.597,2.720,0.327
1996-11-18T00:00:00.000,4.315,-5.599,2.717,0.335
1996-11-18T08:00:00.000,4.322,-5.588,2.719,0.330
1996-11-18T16:00:00.000,4.332,-5.581,2.725,0.311
1996-11-19T00:00:00.000,4.338,-5.570,2.730,0.292
1996-11-19T08:00:00.000,4.355,-5.562,2.720,0.265
1996-11-19T16:00:00.000,4.363,-5.555,2.717,0.236
1996-11-20T00:00:00.000,4.371,-5.546,2.705,0.218
1996-11-20T08:00:00.000,4.379,-5.535,2.715,0.187
1996-11-20T16:00:00.000,4.366,-5.528,2.707,0.190
1996-11-21T00:00:00.000,4.381,-5.514,2.712,0.184
1996-11-21T08:00:00.000,4.377,-5.523,2.701,0.199
1996-11-21T16:00:00.000,4.375,-5.531,2.727,0.198
1996-11-22T00:00:00.000,4.396,-5.524,2.685,0.205
1996-11-22T08:00:00.000,4.327,-5.557,2.691,0.162
1996-11-22T16:00:00.000,4.349,-5.523,2.752,0.146
1996-11-23T00:00:00.000,4.357,-5.502,2.751,0.151
1996-11-23T08:00:00.000,4.365,-5.494,2.767,0.155
1996-11-23T16:00:00.000,4.378,-5.496,2.761,0.186
1996-11-24T00:00:00.000,4.387,-5.485,2.752,0.205
1996-11-24T08:00:00.000,4.387,-5.487,2.747,0.215
1996-11-24T16:00:00.000,4.398,-5.479,2.751,0.223
1996-11-25T00:00:00.000,4.396,-5.466,2.747,0.224
1996-11-25T08:00:00.000,4.418,-5.468,2.747,0.228
1996-11-25T16:00:00.000,4.428,-5.461,2.751,0.267
1996-11-26T00:00:00.000,4.444,-5.446,2.730,0.293
1996-11-26T08:00:00.000,4.450,-5.446,2.716,0.271
1996-11-26T16:00:00.000,4.467,-5.451,2.726,0.269
1996-11-27T00:00:00.000,4.470,-5.445,2.720,0.274
1996-11-27T08:00:00.000,4.471,-5.450,2.722,0.276
1996-11-27T16:00:00.000,4.477,-5.443,2.714,0.279
1996-11-28T00:00:00.000,4.459,-5.439,2.691,0.262
1996-11-28T08:00:00.000,4.466,-5.440,2.692,0.243
1996-11-28T16:00:00.000,4.459,-5.449,2.690,0.243
1996-11-29T00:00:00.000,4.472,-5.454,2.698,0.260
1996-11-29T08:00:00.000,4.465,-5.454,2.692,0.266
1996-11-29T16:00:00.000,4.460,-5.443,2.688,0.272
1996-11-30T00:00:00.000,4.459,-5.456,2.682,0.275
1996-11-30T08:00:00.000,4.455,-5.462,2.691,0.269
1996-11-30T16:00:00.000,4.451,-5.464,2.690,0.267
1996-12-01T00:00:00.000,4.439,-5.463,2.689,0.252
1996-12-01T08:00:00.000,4.443,-5.449,2.688,0.247
1996-12-01T16:00:00.000,4.439,-5.448,2.690,0.215
1996-12-02T00:00:00.000,4.452,-5.440,2.684,0.214
1996-12-02T08:00:00.000,4.453,-5.455,2.681,0.209
1996-12-02T16:00:00.000,4.469,-5.455,2.694,0.203
1996-12-03T00:00:00.000,4.478,-5.458,2.702,0.190
1996-12-03T08:00:00.000,4.481,-5.457,2.700,0.240
1996-12-03T16:00:00.000,4.466,-5.446,2.701,0.218
1996-12-04T00:00:00.000,4.475,-5.444,2.698,0.194
1996-12-04T08:00:00.000,4.468,-5.448,2.700,0.186
1996-12-04T16:00:00.000,4.453,-5.438,2.690,0.148
1996-12-05T00:00:00.000,4.441,-5.415,2.686,0.166
1996-12-05T08:00:00.000,4.450,-5.410,2.679,0.213
1996-12-05T16:00:00.000,4.473,-5.408,2.693,0.266
1996-12-06T00:00:00.000,4.493,-5.400,2.687,0.271
1996-12-06T08:00:00.000,4.486,-5.413,2.685,0.244
1996-12-06T16:00:00.000,4.483,-5.434,2.691,0.227
1996-12-07T00:00:00.000,4.494,-5.436,2.694,0.240
1996-12-07T08:00:00.000,4.489,-5.451,2.690,0.257
1996-12-07T16:00:00.000,4.496,-5.451,2.691,0.260
1996-12-08T00:00:00.000,4.503,-5.456,2.699,0.305
1996-12-08T08:00:00.000,4.501,-5.459,2.692,0.353
1996-12-08T16:00:00.000,4.500,-5.455,2.684,0.356
1996-12-09T00:00:00.000,4.488,-5.468,2.691,0.342
1996-12-09T08:00:00.000,4.491,-5.475,2.683,0.321
1996-12-09T16:00:00.000,4.489,-5.468,2.682,0.353
1996-12-10T00:00:00.000,4.487,-5.466,2.666,0.382
1996-12-10T08:00:00.000,4.481,-5.472,2.663,0.380
1996-12-10T16:00:00.000,4.479,-5.472,2.659,0.381
1996-12-11T00:00:00.000,4.473,-5.481,2.667,0.373
1996-12-11T08:00:00.000,4.479,-5.487,2.675,0.365
1996-12-11T16:00:00.000,4.481,-5.483,2.675,0.363
1996-12-12T00:00:00.000,4.474,-5.482,2.691,0.362
1996-12-12T08:00:00.000,4.473,-5.489,2.685,0.363
1996-12-12T16:00:00.000,4.465,-5.492,2.677,0.367
1996-12-13T00:00:00.000,4.472,-5.494,2.685,0.359
1996-12-13T08:00:00.000,4.482,-5.488,2.682,0.333
1996-12-13T16:00:00.000,4.486,-5.472,2.685,0.332
1996-12-14T00:00:00.000,4.499,-5.466,2.678,0.328
1996-12-14T08:00:00.000,4.501,-5.458,2.665,0.296
1996-12-14T16:00:00.000,4.498,-5.456,2.657,0.278
1996-12-15T00:00:00.000,4.486,-5.457,2.643,0.288
1996-12-15T08:00:00.000,4.493,-5.444,2.647,0.275
1996-12-15T16:00:00.000,4.492,-5.442,2.644,0.271
1996-12-16T00:00:00.000,4.482,-5.431,2.646,0.259
1996-12-16T08:00:00.000,4.489,-5.426,2.642,0.239
1996-12-16T16:00:00.000,4.477,-5.426,2.630,0.230
1996-12-17T00:00:00.000,4.481,-5.402,2.633,0.193
1996-12-17T08:00:00.000,4.483,-5.385,2.598,0.174
1996-12-17T16:00:00.000,4.477,-5.384,2.603,0.175
1996-12-18T00:00:00.000,4.481,-5.375,2.608,0.179
1996-12-18T08:00:00.000,4.476,-5.396,2.617,0.169
1996-12-18T16:00:00.000,4.456,-5.410,2.609,0.202
1996-12-19T00:00:00.000,4.459,-5.403,2.607,0.196
1996-12-19T08:00:00.000,4.463,-5.383,2.613,0.167
1996-12-19T16:00:00.000,4.457,-5.365,2.611,0.158
1996-12-20T00:00:00.000,4.461,-5.357,2.617,0.153
1996-12-20T08:00:00.000,4.458,-5.359,2.619,0.159
1996-12-20T16:00:00.000,4.462,-5.379,2.615,0.183
1996-12-21T00:00:00.000,4.466,-5.387,2.608,0.199
1996-12-21T08:00:00.000,4.450,-5.398,2.605,0.208
1996-12-21T16:00:00.000,4.443,-5.399,2.604,0.215
1996-12-22T00:00:00.000,4.448,-5.387,2.609,0.218
1996-12-22T08:00:00.000,4.449,-5.378,2.611,0.215
1996-12-22T16:00:00.000,4.462,-5.383,2.628,0.251
1996-12-23T00:00:00.000,4.469,-5.369,2.635,0.274
1996-12-23T08:00:00.000,4.477,-5.360,2.632,0.267
1996-12-23T16:00:00.000,4.504,-5.346,2.647,0.280
1996-12-24T00:00:00.000,4.510,-5.342,2.640,0.286
1996-12-24T08:00:00.000,4.510,-5.335,2.638,0.290
1996-12-24T16:00:00.000,4.520,-5.326,2.641,0.293
1996-12-25T00:00:00.000,4.522,-5.291,2.628,0.288
1996-12-25T08:00:00.000,4.520,-5.282,2.632,0.263
1996-12-25T16:00:00.000,4.532,-5.275,2.631,0.274
1996-12-26T00:00:00.000,4.545,-5.282,2.626,0.285
1996-12-26T08:00:00.000,4.539,-5.279,2.617,0.291
1996-12-26T16:00:00.000,4.558,-5.280,2.642,0.288
1996-12-27T00:00:00.000,4.572,-5.296,2.658,0.297
1996-12-27T08:00:00.000,4.573,-5.302,2.647,0.298
1996-12-27T16:00:00.000,4.569,-5.321,2.651,0.292
1996-12-28T00:00:00.000,4.559,-5.318,2.638,0.291
1996-12-28T08:00:00.000,4.554,-5.315,2.644,0.278
1996-12-28T16:00:00.000,4.559,-5.319,2.647,0.246
1996-12-29T00:00:00.000,4.565,-5.312,2.651,0.242
1996-12-29T08:00:00.000,4.562,-5.334,2.659,0.231
1996-12-29T16:00:00.000,4.569,-5.351,2.662,0.210
1996-12-30T00:00:00.000,4.575,-5.357,2.653,0.198
1996-12-30T08:00:00.000,4.579,-5.378,2.657,0.235
1996-12-30T16:00:00.000,4.579,-5.398,2.661,0.227
1996-12-31T00:00:00.000,4.591,-5.400,2.656,0.201
1996-12-31T08:00:00.000,4.590,-5.404,2.658,0.199
1996-12-31T16:00:00.000,4.596,-5.382,2.652,0.173
1997-01-01T00:00:00.000,4.598,-5.375,2.648,0.193
1997-01-01T08:00:00.000,4.598,-5.365,2.640,0.214
1997-01-01T16:00:00.000,4.605,-5.351,2.653,0.262
1997-01-02T00:00:00.000,4.623,-5.351,2.659,0.265
1997-01-02T08:00:00.000,4.624,-5.350,2.677,0.248
1997-01-02T16:00:00.000,4.625,-5.361,2.690,0.228
1997-01-03T00:00:00.000,4.620,-5.379,2.700,0.228
1997-01-03T08:00:00.000,4.623,-5.369,2.708,0.232
1997-01-03T16:00:00.000,4.624,-5.351,2.687,0.236
1997-01-04T00:00:00.000,4.621,-5.349,2.685,0.277
1997-01-04T08:00:00.000,4.610,-5.337,2.654,0.301
1997-01-04T16:00:00.000,4.600,-5.327,2.643,0.291
1997-01-05T00:00:00.000,4.604,-5.328,2.661,0.278
1997-01-05T08:00:00.000,4.608,-5.327,2.651,0.254
1997-01-05T16:00:00.000,4.608,-5.309,2.650,0.275
1997-01-06T00:00:00.000,4.596,-5.294,2.642,0.304
1997-01-06T08:00:00.000,4.583,-5.284,2.643,0.356
1997-01-06T16:00:00.000,4.573,-5.268,2.633,0.381
1997-01-07T00:00:00.000,4.577,-5.288,2.644,0.400
1997-01-07T08:00:00.000,4.583,-5.267,2.640,0.411
1997-01-07T16:00:00.000,4.572,-5.259,2.641,0.421
1997-01-08T00:00:00.000,4.570,-5.243,2.628,0.381
1997-01-08T08:00:00.000,4.561,-5.228,2.615,0.388
1997-01-08T16:00:00.000,4.558,-5.210,2.623,0.390
1997-01-09T00:00:00.000,4.545,-5.200,2.619,0.371
1997-01-09T08:00:00.000,4.550,-5.194,2.629,0.373
1997-01-09T16:00:00.000,4.553,-5.196,2.640,0.385
1997-01-10T00:00:00.000,4.542,-5.195,2.645,0.371
1997-01-10T08:00:00.000,4.533,-5.188,2.641,0.352
1997-01-10T16:00:00.000,4.531,-5.191,2.642,0.336
1997-01-11T00:00:00.000,4.535,-5.183,2.632,0.309
1997-01-11T08:00:00.000,4.544,-5.188,2.636,0.304
1997-01-11T16:00:00.000,4.543,-5.170,2.621,0.318
1997-01-12T00:00:00.000,4.550,-5.154,2.600,0.301
1997-01-12T08:00:00.000,4.551,-5.146,2.617,0.318
1997-01-12T16:00:00.000,4.557,-5.143,2.609,0.294
1997-01-13T00:00:00.000,4.568,-5.151,2.614,0.283
1997-01-13T08:00:00.000,4.567,-5.153,2.621,0.276
1997-01-13T16:00:00.000,4.564,-5.142,2.612,0.283
1997-01-14T00:00:00.000,4.564,-5.121,2.601,0.246
1997-01-14T08:00:00.000,4.569,-5.127,2.609,0.265
1997-01-14T16:00:00.000,4.575,-5.142,2.604,0.254
1997-01-15T00:00:00.000,4.580,-5.159,2.618,0.261
1997-01-15T08:00:00.000,4.586,-5.168,2.611,0.272
1997-01-15T16:00:00.000,4.587,-5.159,2.612,0.265
1997-01-16T00:00:00.000,4.587,-5.150,2.607,0.263
1997-01-16T08:00:00.000,4.577,-5.155,2.611,0.246
1997-01-16T16:00:00.000,4.575,-5.162,2.608,0.266
1997-01-17T00:00:00.000,4.569,-5.198,2.614,0.266
1997-01-17T08:00:00.000,4.563,-5.187,2.609,0.256
1997-01-17T16:00:00.000,4.555,-5.192,2.607,0.279
1997-01-18T00:00:00.000,4.556,-5.192,2.604,0.278
1997-01-18T08:00:00.000,4.541,-5.191,2.581,0.284
1997-01-18T16:00:00.000,4.550,-5.167,2.580,0.265
1997-01-19T00:00:00.000,4.555,-5.170,2.583,0.293
1997-01-19T08:00:00.000,4.559,-5.183,2.592,0.298
1997-01-19T16:00:00.000,4.557,-5.174,2.591,0.306
1997-01-20T00:00:00.000,4.554,-5.194,2.578,0.302
1997-01-20T08:00:00.000,4.556,-5.187,2.582,0.287
1997-01-20T16:00:00.000,4.556,-5.206,2.590,0.282
1997-01-21T00:00:00.000,4.558,-5.198,2.586,0.274
1997-01-21T08:00:00.000,4.567,-5.200,2.600,0.276
1997-01-21T16:00:00.000,4.562,-5.194,2.581,0.273
1997-01-22T00:00:00.000,4.561,-5.192,2.582,0.339
1997-01-22T08:00:00.000,4.563,-5.192,2.588,0.333
1997-01-22T16:00:00.000,4.569,-5.179,2.588,0.379
1997-01-23T00:00:00.000,4.574,-5.164,2.582,0.411
1997-01-23T08:00:00.000,4.569,-5.188,2.589,0.417
1997-01-23T16:00:00.000,4.574,-5.189,2.577,0.404
1997-01-24T00:00:00.000,4.573,-5.179,2.589,0.378
1997-01-24T08:00:00.000,4.575,-5.185,2.576,0.404
1997-01-24T16:00:00.000,4.577,-5.177,2.582,0.408
1997-01-25T00:00:00.000,4.576,-5.183,2.574,0.418
1997-01-25T08:00:00.000,4.580,-5.170,2.575,0.434
1997-01-25T16:00:00.000,4.589,-5.140,2.570,0.457
1997-01-26T00:00:00.000,4.590,-5.130,2.568,0.464
1997-01-26T08:00:00.000,4.593,-5.114,2.570,0.470
1997-01-26T16:00:00.000,4.600,-5.101,2.567,0.486
1997-01-27T00:00:00.000,4.605,-5.090,2.574,0.487
1997-01-27T08:00:00.000,4.612,-5.073,2.577,0.483
1997-01-27T16:00:00.000,4.612,-5.074,2.576,0.472
1997-01-28T00:00:00.000,4.621,-5.054,2.569,0.486
1997-01-28T08:00:00.000,4.628,-5.064,2.574,0.483
1997-01-28T16:00:00.000,4.631,-5.065,2.572,0.476
1997-01-29T00:00:00.000,4.639,-5.041,2.562,0.501
1997-01-29T08:00:00.000,4.634,-5.038,2.559,0.509
1997-01-29T16:00:00.000,4.625,-5.027,2.549,0.493
1997-01-30T00:00:00.000,4.626,-5.028,2.548,0.494
1997-01-30T08:00:00.000,4.633,-5.046,2.564,0.474
